sku,upc,short_description,description,vendor,dept_code,sub_dept,class,sub_class,set_code
901396,748485100418,CENTURYTUN,"CENTURYTUNAFLKHS155G          ",30056,200,240,219,203,0
901397,748485101903,CENTURYTNA,"CENTURYTNAFLKOIL180G          ",30056,200,240,219,203,0
901398,748485100067,CENTURYTUN,"CENTURYTUNASLWTR184G          ",30056,200,240,219,203,0
901399,748485102566,CENTURYCTU,"CENTURY CTUNA 85G             ",30056,200,240,219,203,0
901400,748485102313,CENTURYCTU,"CENTURY CTUNA180G             ",30056,200,240,219,203,0
901401,748485102573,CENTURYCTU,"CENTURYCTUNACHILI85G          ",30056,200,240,219,203,0
901402,748485700083,TUNAFLAKES,"555TUNAFLAKESOIL155G          ",30056,200,240,219,203,0
901403,748485700021,TUNAAFRITA,"555TUNAAFRITADA155G           ",30056,200,240,219,203,0
901404,748485700038,TUNACALDER,"555TUNACALDERETA155G          ",30056,200,240,219,203,0
901405,748485102320,CENTURYCTU,"CENTURYCTUNACHIL180G          ",30056,200,240,219,203,0
901406,748485102207,CENTURYBNG,"CENTURYBNGSSPSH184G           ",30056,200,240,219,203,0
901407,748485102184,CENTURYMAY,"CENTURYMAYOSPRD85G            ",30056,200,240,219,203,0
901408,748485100050,CENTURYTNA,"CENTURYTNACHSPNH184G          ",30056,200,240,219,203,0
901409,748485200019,SARDINESTS,"555SARDINES TS 155G           ",30058,200,240,219,203,0
901410,748485200026,SARDINESCH,"555SARDINESCHILI155G          ",30058,200,240,219,203,0
901411,748485800011,ARGENTINAC,"ARGENTINA CB 175G             ",30057,200,240,219,205,0
901412,748485800431,ARGENTINAC,"ARGENTINA CB JR 150G          ",30057,200,240,219,205,0
901413,748485800233,ARGENTINAM,"ARGENTINA ML 170G             ",30057,200,240,219,205,0
901414,748485800097,ARGENTINAB,"ARGENTINA BFLOAF170G          ",30057,200,240,219,205,0
901415,748485800332,ARGENTINAS,"ARGENTINA SPREAD85G           ",30057,200,280,244,204,0
901416,4800110086163,SWIFTCBSWA,"SWIFT CB SWAK PCK60G          ",30057,200,240,219,205,0
901417,4800110062907,SWIFTGSDSW,"SWIFT GSDSWAKPCK60G           ",30057,200,240,219,205,0
901418,748485102610,CENTURYPAE,"CENTURY PAELLA 180G           ",30056,200,240,219,203,0
901419,8991002103238,GOODDAYMOC,"GOODDAY MOCACCINO20G          ",30058,200,250,226,206,0
901420,8991002103337,GOODDAYVAN,"GOODDAYVANILLALTE20G          ",30058,200,250,226,206,0
901421,8991002103535,GOODDAYTHE,"GOODDAY THE ORIG20G           ",30058,200,250,226,206,0
901422,8991002103764,GOODDAYCAP,"GOODDAY CAPCNO25G             ",30058,200,250,226,206,0
901423,8850006320501,COLGATEGRF,"COLGATE GRF 95ML              ",30060,400,410,402,403,0
901424,8850006320518,COLGATEGRF,"COLGATE GRF 50ML              ",30060,400,410,402,403,0
901425,8850006325216,COLGATEGRF,"COLGATE GRF TWIN 25G          ",30060,400,410,402,403,0
901426,8850006325049,COLGATETAS,"COLGATE TAS 50ML              ",30060,400,410,402,403,0
901427,8850006322949,COLGATESPI,"COLGATE SPICY 50ML            ",30060,400,410,402,403,0
901428,8850006325223,COLGATESPI,"COLGATE SPICYTWIN23G          ",30060,400,410,402,403,0
901429,8850006323687,COLGATEKMF,"COLGATE KMF 95ML              ",30060,400,410,402,403,0
901430,8850006325230,COLGATEKMF,"COLGATE KMF TWIN 23G          ",30060,400,410,402,403,0
901431,8850006304556,COLPLAXFRS,"COL PLAX FRSHMNT60ML          ",30060,400,410,402,401,0
901432,8850006304563,COLPLAXPMI,"COL PLAX PMINT 60ML           ",30060,400,410,402,401,0
901433,8850006265178,COLGATETBT,"COLGATE TB TWISTER            ",30060,400,410,402,402,0
901434,8850006330012,COLGATETBE,"COLGATE TB EXTRCLEAN          ",30060,400,410,402,402,0
901435,7891024185551,COLGATEPRT,"COLGATE PRTABLE GRF           ",30060,400,410,402,402,0
901436,4808888210117,COLGATEAFH,"COLGATE AFH GRF               ",30060,400,410,402,402,0
901437,4808888411583,POSHGREENM,"POSH GREEN 90ML               ",30060,400,410,402,406,0
901438,8850006491102,POSHGREENM,"POSH GREEN 14ML               ",30060,400,410,402,407,0
901439,4808888413594,POSHPINKML,"POSH PINK 90ML                ",30060,400,410,402,406,0
901440,8850006491119,POSHPINKML,"POSH PINK 14ML                ",30060,400,410,402,407,0
901441,4808888431222,POSHSILKYM,"POSH SILKY 90ML               ",30060,400,410,402,406,0
901442,8850006491126,POSHSILKYM,"POSH SILKY 14ML               ",30060,400,410,402,407,0
901443,4808888428024,PCONDPINKM,"PCOND PINK 90ML               ",30060,400,410,402,402,0
901444,8850006491782,PCONDPINKM,"PCOND PINK 14ML               ",30060,400,410,402,401,0
901445,8850006491775,PCONDGREEN,"PCOND GREEN 14ML              ",30060,400,410,402,401,0
901446,4808888439105,PCONDSILKY,"PCOND SILKY 90ML              ",30060,400,410,402,402,0
901447,8850006491799,PCONDSILKY,"PCOND SILKY 14ML              ",30060,400,410,404,401,0
901448,9556031076589,PSOAPPAPAY,"PSOAP PAPAYA 80G              ",30060,400,410,404,410,0
901449,9556031084133,PSOAPPAPAY,"PSOAP PAPAYA 55G              ",30060,400,410,404,410,0
901450,9556031063268,PSOAPPINKG,"PSOAP PINK 80G                ",30060,400,410,404,410,0
901451,9556031084119,PSOAPPINKG,"PSOAP PINK 55G                ",30060,400,410,404,410,0
901452,9556031084126,PSOAPGREEN,"PSOAP GREEN 55G               ",30060,400,410,404,410,0
901453,4808888821221,AXIONPASTE,"AXION PASTE KAL 190G          ",30060,400,420,409,405,0
901454,4800009004216,DOLEPACHUN,"DOLE PA CHUNKS 234G           ",30030,200,240,219,204,0
901455,4800009055096,DOLEPATIDB,"DOLE PA TIDBITS 234G          ",30030,200,240,219,204,0
901456,4800009091438,"DOLETFCG  ","DOLE TFC 439G                 ",30030,200,240,219,204,0
901457,4800009391903,SEASONSFRT,"SEASONS FRT MIX 439G          ",30030,200,240,219,204,0
901458,4800009000034,DOLEPAJCEM,"DOLE PA100JCE 240ML           ",30030,200,210,206,202,0
901459,4800009000133,DOLEPINEOR,"DOLE PINEORNGE 240ML          ",30030,200,210,206,202,0
901460,4800009075292,DOLESWEETE,"DOLE SWEETENED 240ML          ",30030,200,210,206,202,0
901461,4800009075667,DOLEFOURSE,"DOLE FOURSEASON240ML          ",30030,200,210,206,202,0
901462,4800009375880,SEASONSMAN,"SEASONS MANGO 240ML           ",30030,200,210,206,202,0
901463,4800009074363,DOLEINRBEA,"DOLE INRBEAUTY 240ML          ",30030,200,210,206,202,0
901464,4800009074400,DOLEREJUVE,"DOLE REJUVENTE 240ML          ",30030,200,210,206,202,0
901465,4800009074998,DOLEISLNDA,"DOLE ISLND APLE240ML          ",30030,200,240,219,204,0
901466,4800009075810,DOLEMNGOML,"DOLE MNGO 240ML               ",30030,200,240,219,204,0
901467,4800009075827,DOLEORNGEP,"DOLE ORNGEPNCH 240ML          ",30030,200,240,219,204,0
901468,38900030063,DOLEFBOWLS,"DOLE FBOWLS MIXED FRUITS 4.0OZ",30030,200,260,233,202,0
901469,38900029708,DOLEFBOWLS,"DOLE FBOWLS DICED PEACHES 4OZ ",30030,200,260,233,202,0
901470,38900042073,DOLEFBOWLS,"DOLE FBOWLS MANDARIN ORANGE4OZ",30030,200,260,233,202,0
901471,38900043001,DOLEPAMANG,"DOLE PA MANGO FRUIT CRISP 40Z ",30030,200,260,233,202,0
901472,38900043018,DOLEAPLECI,"DOLE APLE CINNAMON FRTCRISP4OZ",30030,200,260,233,202,0
901473,4800009044335,DOLETOMTOS,"DOLE TOMTOSAUE 250G           ",30030,200,240,220,207,0
901474,12500004938,LIBBYSCBEE,"LIBBYS CBEEFBLK 198G          ",30062,200,240,219,205,0
901475,37600130783,"SPAMREG   ","SPAM REG                      ",30062,200,240,219,205,0
901476,37600336161,"SPAMLITEG ","SPAM LITE 340G                ",30062,200,240,219,205,0
901477,6902131111010,"MALINGPLG ","MALING PL 340G                ",30062,200,240,219,205,0
901478,39000086639,LIBBYSVIEN,"LIBBYS VIENNA 4.6OZ           ",30062,200,240,219,205,0
901479,3068320085005,EVIANWATER,"EVIAN WATER 1.5ML             ",30062,200,210,209,202,0
901480,3068320055008,EVIANWATER,"EVIAN WATER 500ML             ",30062,200,210,209,202,0
901481,4800047840029,ZONROXORIG,"ZONROX ORIG 500ML             ",30063,400,420,409,402,0
901482,4800047841712,ZONCOLRSAF,"ZON COLRSAFE 450ML            ",30063,400,420,409,402,0
901483,4800047820243,GCAWTHMOIS,"GCA 70WTHMOIST150ML           ",30063,400,410,405,401,0
901484,4800047820250,GCAWTHMOIS,"GCA 70WTHMOIST 60ML           ",30063,400,410,405,401,0
901485,4800047865084,LNPCOLGNRC,"LNPCOLGN RCKNRIO50ML          ",30063,400,410,403,407,0
901486,4800047865121,LNPCOLGNSW,"LNPCOLGN SWTPARS50ML          ",30063,400,410,403,407,0
901487,4800047861086,LNPCOLGNIC,"LNPCOLGN ICEWTR 50ML          ",30063,400,410,403,407,0
901488,4800047820236,"GCAREGML  ","GCA 70REG 150ML               ",30063,400,410,405,401,0
901489,4800047820212,"GCAREGML  ","GCA 70REG 75ML                ",30063,400,410,405,401,0
901490,4800047865008,GCSANGELML,"GC SANGEL 60ML                ",30063,400,410,405,401,0
901491,4809012413046,"KATINKOG  ","KATINKO 10G                   ",30064,400,410,405,403,0
901492,4809012413039,"KATINKOG  ","KATINKO 30G                   ",30064,400,410,405,403,0
901493,4809012413053,KATINKOSTI,"KATINKO STICK                 ",30064,400,410,405,403,0
901494,4800064610674,TRUSTNATUR,"TRUST NATURAL                 ",30065,400,410,405,402,0
901495,4800064610704,TRUSTSTRAW,"TRUST STRAWBERRY              ",30065,400,410,405,402,0
901496,4800064610728,TRUSTCHOCO,"TRUST CHOCOLATE               ",30065,400,410,405,402,0
901497,4800064661041,TRUSTFRESH,"TRUST FRESH POWDER            ",30065,400,410,405,402,0
901498,4800064661058,TRUSTFRESH,"TRUST FRESH COLOGNE           ",30065,400,410,405,402,0
901499,4800064661065,TRUSTFRESH,"TRUST FRESH SHOWER            ",30065,400,410,405,402,0
901500,4800064661096,FRENZYFREE,"FRENZY FREEZE                 ",30065,400,410,405,402,0
901501,4800064661102,FRENZYFLAM,"FRENZY FLAME                  ",30065,400,410,405,402,0
901502,4800064610902,FRENZYMINT,"FRENZY MINT                   ",30065,400,410,405,402,0
901503,4800064610919,FRENZYORAN,"FRENZY ORANGE                 ",30065,400,410,405,402,0
901505,4800064660068,LICKTUTTIF,"LICK TUTTI FRUTTI             ",30065,400,410,405,402,0
901506,4800064660051,LICKSTRAWB,"LICK STRAWBERRY               ",30065,400,410,405,402,0
901507,4800064610841,PREMIEREDO,"PREMIERE DOTTED               ",30065,400,410,405,402,0
901508,4800064610889,PREMIEREUL,"PREMIERE ULTRA THIN           ",30065,400,410,405,402,0
901509,4800064660013,PREMIEREBI,"PREMIERE BIG BULB             ",30065,400,410,405,402,0
901510,4800064660037,PREMIEREEA,"PREMIERE EARTHQUAKE           ",30065,400,410,405,402,0
901511,4800064660075,PREMIEREMA,"PREMIERE MAX SPOT             ",30065,400,410,405,402,0
901512,4800064660099,PREMIEREMA,"PREMIERE MAX CONTROL          ",30065,400,410,405,402,0
901513,4800064660105,PREMIEREMA,"PREMIERE MAX TIGHT            ",30065,400,410,405,402,0
901514,4800064661089,PREMIEREMA,"PREMIERE MAX AIR              ",30065,400,410,405,402,0
901515,4800064630047,EZJELLYLUB,"EZ JELLY LUBRICANT            ",30065,400,410,405,402,0
901516,9556006060193,JNJBATHREG,"JNJ BATH REG 100ML            ",30066,400,410,403,412,0
901517,9556006060308,JNJMILKBAT,"JNJ MILK BATH 100ML           ",30066,400,410,403,412,0
901518,9556006012086,JNJWASHTTT,"JNJ WASH TTT EM 100ML         ",30066,400,410,403,412,0
901519,4801010127222,JNJCOLBERR,"JNJCOLBERRIES50ML             ",30066,400,410,403,407,0
901520,4801010120124,JNJCOLSLID,"JNJ COL SLIDE 50ML PET        ",30066,400,410,403,407,0
901521,4801010121213,JNJCOLREGU,"JNJ COLREGULAR 50ML PET       ",30066,400,410,403,407,0
901522,4801010511113,JNJLOTRICH,"JNJ LOT RICHNCREAMY 50ML      ",30066,400,410,403,405,0
901523,4801010515104,JNJMILKLOT,"JNJ MILK LOTION 50ML          ",30066,400,410,403,405,0
901524,4801010501213,JNJOILREGU,"JNJ OIL REGULAR 50ML  PH      ",30066,400,410,403,405,0
901525,48033459,JNJPOWREGG,"JNJ POW REG 50G 1 PC          ",30066,400,410,403,408,0
901526,4801010105107,JNJBLOSSOM,"JNJ BLOSSOMS PINK 50G 1 PC    ",30066,400,410,403,408,0
901527,4801010104100,JNJMILKPOW,"JNJ MILK POWDER 50G TE        ",30066,400,410,403,408,0
901528,9556006014547,JNJSPOOGOL,"JNJ SPOO GOLD 100ML AN JETPACK",30066,400,410,403,412,0
901529,4801010562108,JNJMILKSOA,"JNJ MILK SOAP 100G PH         ",30066,400,410,403,410,0
901530,4801010560425,JNJREGULAR,"JNJ REGULAR SOAP 60G          ",30066,400,410,403,410,0
901531,4801010560500,JNJSOAPREG,"JNJ SOAP REG 100G PH          ",30066,400,410,403,410,0
901532,4710032504303,JNJMESSYTI,"JNJ MESSY TIMES WIPES 20PCS   ",30066,400,410,401,405,0
901533,4710032503078,JNJSKINCAR,"JNJ SKINCARE WIPES 20S        ",30066,400,410,401,405,0
901534,4801010361121,CAREFREEFL,"CAREFREE FLATS SUPERDRY 15S   ",30066,400,420,410,405,0
901535,4801010370000,CAREFREEHF,"CAREFREE HFRESH DAISY 8S      ",30066,400,420,410,405,0
901536,4801010327103,MODESSALLN,"MODESS ALL NIGHT SUNSHINE     ",30066,400,420,410,405,0
901537,8850007371397,MODESSMAXI,"MODESS MAXI NW SUNSHINE 8S    ",30066,400,420,410,405,0
901538,8850007371403,MODESSMAXI,"MODESS MAXI W 8S              ",30066,400,420,410,405,0
901539,4801010717102,JOHNSONPUR,"JOHNSON PURE FLORAL TOUCH60G  ",30066,400,410,403,410,0
901540,4801010715108,JOHNSONPUR,"JOHNSON PURE HEALTHY FRESH 60G",30066,400,410,403,410,0
901541,4801010194002,BANDAIDWPS,"BAND AID W/P 50S PHILIPPINES  ",30066,400,410,405,404,0
901542,48039611,BANDAIDISO,"BAND AID 70ISOPROPYLMOIST 60ML",30066,400,410,405,401,0
901543,93443128,LISTERINEC,"LISTERINE COOLMINT 80ML       ",30066,400,410,402,401,0
901544,8992725910417,LISTERINEF,"LISTERINE FRESHBURST 80ML     ",30066,400,410,402,401,0
901545,8991111152073,LISTERINEG,"LISTERINE GREEN TEA 80ML      ",30066,400,410,402,401,0
901546,4800140001082,BACTIDOLLI,"BACTIDOL LIQUID 60 ML         ",30066,400,410,402,401,0
901547,857451000529,"MEGATSG   ","MEGA TS 110G                  ",30067,200,240,219,202,0
901548,4806504710157,MEGASPNISH,"MEGA SPNISH EOC 155G          ",30067,200,240,219,202,0
901549,4806504710119,"MEGATSG   ","MEGA TS 155G                  ",30067,200,240,219,202,0
901550,4806504710126,"MEGATSCG  ","MEGA TSC 155G                 ",30067,200,240,219,202,0
901551,4806504710263,"MEGASNOG  ","MEGA SNO 155G                 ",30067,200,240,219,202,0
901552,4808887010077,PFCORNEDBE,"PF CORNED BEEF 150G           ",30075,200,240,219,205,0
901553,4808887011296,PFCHUNKEEC,"PF CHUNKEE CORNED BEEF 150G   ",30075,200,240,219,205,0
901554,4808887010428,PFCARNENOR,"PF CARNE NORTE 150G           ",30075,200,240,219,205,0
901555,4808887030204,PFCHINESEL,"PF CHINESE LUNCHEON MEAT 165G ",30075,200,240,219,205,0
901556,4808887030013,PFLUNCHEON,"PF LUNCHEON MEAT215G          ",30075,200,240,219,205,0
901557,4808887880014,PFBEEFLOAF,"PF BEEF LOAF 150G             ",30075,200,240,219,205,0
901558,4808887000016,PFVIENAUSA,"PF VIENAUSAGE 230G            ",30075,200,240,219,205,0
901559,4808887000252,PFCHVIENSS,"PF CH VIENSSASGE230G          ",30075,200,240,219,205,0
901560,4808887119480,PFSISIGDEL,"PF SISIG DELIGHTS 150G        ",30075,200,240,219,205,0
901561,4808887291162,PFSIZZDELC,"PFSIZZDELCHSISIG150G          ",30075,200,240,219,205,0
901562,4808887291155,PFSIZZDELB,"PFSIZZDELBOPIS150G            ",30075,200,240,219,205,0
901563,4808887040012,PFLIVERSPR,"PF LIVER SPREAD 85G           ",30075,200,280,244,204,0
901564,4808887291230,ULAMKINGAS,"ULAMKINGASADO155G             ",30075,200,240,219,205,0
901565,4808887291247,PFULAMKING,"PF ULAM KING CALDERETA 155G   ",30075,200,240,219,205,0
901566,4808887291315,PFULAMKING,"PF ULAM KING MEATY MENUDO 155G",30075,200,240,219,205,0
901567,4808887291322,PFULAMKNGM,"PFULAMKNGMTYMECH155G          ",30075,200,240,219,205,0
901568,4808887291339,PFULAMKNGL,"PFULAMKNGLECHPAK155G          ",30075,200,240,219,205,0
901569,4805358246010,DARICREMEC,"DARI CREME CLASSIC 100G       ",30075,200,280,241,202,0
901570,4805358373037,DAILYQUEZO,"DAILY QUEZO 185G              ",30075,200,280,244,201,0
901571,4805358324138,MAGCHEEZSP,"MAG CHEEZ SPRDPLN15G          ",30075,200,280,244,201,0
901572,4805358324022,MAGCHEEZSP,"MAG CHEEZSPRDPLN120G          ",30075,200,280,244,201,0
901573,4805358327139,MAGCHEEZSP,"MAG CHEEZSPRDPTO15G           ",30075,200,280,244,201,0
901574,4805358327023,MAGCHEEZSP,"MAG CHEEZSPRDPTO120G          ",30075,200,280,244,201,0
901575,4805358324671,MAGCHEEZSQ,"MAGCHEEZSQUEEPLN120G          ",30075,200,280,244,201,0
901576,4805358327672,MAGCHEEZSQ,"MAGCHEEZSQUEEPTO120G          ",30075,200,280,244,201,0
901577,4805358245136,STARMARECL,"STAR MARECLASSIC15G           ",30075,200,280,241,201,0
901578,48036214,STARMARCLA,"STAR MARCLASSIC100G           ",30075,200,280,241,202,0
901579,4805358279131,STARMARSWB,"STAR MARSWBLEND15G            ",30075,200,280,241,201,0
901580,48037433,STARMARSWB,"STAR MARSWBLEND100G           ",30075,200,280,241,202,0
901581,4805358601086,MAGFRESHMI,"MAG FRESH MILK 1L             ",30075,200,210,207,204,0
901582,4805358601055,MAGFRESHMI,"MAG FRESH MILK 250ML          ",30075,200,210,207,204,0
901583,4805358602052,MAGLFATMIL,"MAG LFAT MILK 250ML           ",30075,200,210,207,204,0
901584,4805358602083,MAGLOWFATM,"MAG LOW FAT MILK 1L           ",30075,200,210,207,204,0
901585,4805358606081,MAGFCREAMM,"MAG FCREAM MILK 1L            ",30075,200,210,207,204,0
901586,4805358603035,MAGCHOCOLA,"MAG CHOCOLAIT 180ML           ",30075,200,210,202,201,0
901587,4805358603059,MAGCHOCOLA,"MAG CHOCOLAIT 250ML           ",30075,200,210,202,201,0
901588,4805358603080,MAGCHOCOLA,"MAG CHOCOLAIT 1L              ",30075,200,210,202,201,0
901589,4800588091300,JAFRUITEEZ,"JA FRUITEEZ 12S 14G           ",30075,200,230,214,208,0
901590,4800588091409,JAFRUITEEZ,"JA FRUITEEZ 18S 14G           ",30075,200,230,214,208,0
901591,4800588091904,JAFRUITEEZ,"JA FRUITEEZ 5S 14G            ",30075,200,230,214,208,0
901592,4800588095001,JASNACKERA,"JA SNACKER ASSTD 65G          ",30075,200,230,214,208,0
901593,4806513741753,SMIGCOFSUP,"SMIG COFSUPRBX20G             ",30075,200,250,226,206,0
901594,4806513741777,SMIGCOFBRW,"SMIG COF BRWN BX 25G          ",30075,200,250,226,206,0
901595,4806513741838,SMIGCOFCHO,"SMIG COF CHOC BX 25G          ",30075,200,250,226,206,0
901596,4806513740244,SMNORIGRTG,"SM 3N1ORIGRTG14G              ",30075,200,250,226,210,0
901597,4806513740237,SMNMLDRTGG,"SM 3N1MLDRTG14G               ",30075,200,250,226,210,0
901598,4806513740251,SMNSTRONGR,"SM 3N1STRONGRTG14G            ",30075,200,250,226,210,0
901599,4806512230357,MAGPANCAKE,"MAG PANCAKE PLUS W/ MAPLE 200G",30075,200,240,218,201,0
901600,8996001410226,KOPIKOASTI,"KOPIKO ASTIG20G               ",30068,200,250,226,206,0
901601,8996001410547,KOPIKOBROW,"KOPIKO BROWN25G               ",30068,200,250,226,206,0
901602,8996001414002,KOPIKOKOPI,"KOPIKO KOPICCINO25G           ",30068,200,250,226,206,0
901603,8996001440049,ENERGENCHO,"ENERGENCHOCO30G               ",30068,200,250,224,202,0
901604,8996001440124,ENERGENVAN,"ENERGENVANILLA30G             ",30068,200,250,224,202,0
901605,4807788048448,DIATABSRCA,"DIATABS R CAP 4               ",30069,400,410,405,404,0
901606,4807788519900,NEOZEPRSYR,"NEOZEP R SYR 60ML             ",30069,400,410,405,404,0
901607,4807788402721,SOLMUXMGCA,"SOLMUX 500MG CAP 4            ",30069,400,410,405,404,0
901608,4807788403261,KREMILSREF,"KREMIL S REF TAB 4            ",30069,400,410,405,404,0
901609,4807788405647,SKELANMGCP,"SKELAN 220MG CPL 4            ",30069,400,410,405,404,0
901610,4807788409492,DECOLNODRW,"DECOL NODRWSEPETAB4           ",30069,400,410,405,404,0
901611,4807788410016,ENERVONTAB,"ENERVON TAB 30                ",30069,400,410,405,404,0
901612,4807788556387,TUSRNFORCA,"TUSRN FOR CAPSLE 4            ",30069,400,410,405,404,0
901613,4807788550897,UHPCEEMGTA,"UHP CEE 500MGTAB              ",30069,400,410,405,404,0
901614,4807788523631,CEEPLUSSYR,"CEE PLUS SYR 60ML             ",30069,400,410,405,404,0
901615,4807788519184,BIOMGORNGE,"BIO 120MG ORNGE60ML           ",30069,400,410,405,404,0
901616,4807788519191,CEELINDROP,"CEELIN DROP 15ML              ",30069,400,410,405,404,0
901617,4807788519221,CEELINSYRM,"CEELIN SYR 120ML              ",30069,400,410,405,404,0
901618,4807788549143,ENERVONACT,"ENERVON ACTIV CAP             ",30069,400,410,405,404,0
901619,4807788519702,SOLPEDTRMG,"SOL PEDTR200MGSYR             ",30069,400,410,405,404,0
901620,4807788532626,ALAXANNEWT,"ALAXAN NEW TAB 10             ",30069,400,410,405,404,0
901621,4807788555687,NEOZEPFORT,"NEOZEP FORTE TAB 4            ",30069,400,410,405,404,0
901622,4807788208309,UHBURNOING,"UH BURN OIN 15G               ",30069,400,410,405,404,0
901623,4807788548382,VITAMGSCHC,"VITA 50MG30SCHCDY             ",30069,400,410,405,404,0
901624,4807788522290,REVICFORTA,"REVIC FOR TAB30               ",30069,400,410,405,404,0
901625,4807788526809,BIOFLUREFO,"BIOFLU REFORM TAB 5           ",30069,400,410,405,404,0
